Case ID,Activity,Timestamp,Case Type,Branch,Ramo,Brocker,Client,Creator,Value,Insurance,State
7403,Finalizar envio poliza y factura al cliente,2025-02-27 02:35:15.697447+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Finalizar envio poliza y factura al cliente
7403,Finalizar proceso de emision,2025-02-27 05:06:28.634001+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Finalizar proceso de emision
7403,Recepcion pago,2025-02-27 17:58:57.523052+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Recepcion pago
7403,Aprobar solicitud en suscripcion local,2025-02-28 00:39:38.142750+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Aprobar solicitud en suscripcion local
7403,Enviar respuesta al area comercial,2025-03-01 12:16:15.016900+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Enviar respuesta al area comercial
7403,Declinar por parte del Brocker,2025-03-02 03:40:36.175173+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Declinar por parte del Brocker
7403,Aprobar solicitud en suscripcion local,2025-03-03 10:40:19.334111+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Aprobar solicitud en suscripcion local
7403,Enviar respuesta al area comercial,2025-03-04 02:41:03.543846+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Enviar respuesta al area comercial
7403,Aceptar (ganado) por parte del Brocker,2025-03-04 12:11:23.794323+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Aceptar (ganado) por parte del Brocker
7403,Visado,2025-03-04 16:06:43.413653+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Visado
7403,Revisión en emisión,2025-03-04 21:34:32.728647+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Revisión en emisión
7403,Devolucion a comercial desde emisión,2025-03-04 21:56:19.330147+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Devolucion a comercial desde emisión
7403,Revisión en emisión,2025-03-04 22:33:22.594760+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Revisión en emisión
7403,Iniciar facturación,2025-03-04 23:04:24.796620+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Iniciar facturación
7403,Generar Factura,2025-03-05 06:54:22.961822+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Generar Factura
7403,Contabilizar Factura,2025-03-05 11:32:03.811569+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Contabilizar Factura
7403,Generar poliza,2025-03-06 01:38:35.001051+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Generar poliza
7403,Enviar factura electronica,2025-03-06 06:07:18.907310+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Enviar factura electronica
7403,Respuesta SRI,2025-03-06 20:09:29.339031+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Respuesta SRI
7403,Enviar poliza electronica,2025-03-06 23:32:52.533970+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Enviar poliza electronica
7403,Firma poliza electronica por parte del cliente,2025-03-07 10:44:15.744177+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Firma poliza electronica por parte del cliente
7403,Finalizar envio poliza y factura al cliente,2025-03-07 17:41:58.511968+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Finalizar envio poliza y factura al cliente
7403,Finalizar proceso de emision,2025-03-09 19:27:20.328434+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Finalizar proceso de emision
7403,Recepcion pago,2025-03-09 21:14:51.169896+00:00,Renewal,Branch 5,Aviation Insurance,Ashley,Florence,Ross,4600,058310,Recepcion pago
8706,Registro de compromiso,2025-03-17 18:27:44.025555+00:00,Issuance,Branch 9,Crop Insurance,Rachel,Marie,Allison,4100,078608,Registro de compromiso
8706,Enviar a Revisión suscripción,2025-03-18 17:37:14.964750+00:00,Issuance,Branch 9,Crop Insurance,Rachel,Marie,Allison,4100,078608,Enviar a Revisión suscripción
8706,Revisión en suscripción,2025-03-19 00:04:53.243301+00:00,Issuance,Branch 9,Crop Insurance,Rachel,Marie,Allison,4100,078608,Revisión en suscripción
8706,Enviar a suscripcion local,2025-03-19 15:02:33.876951+00:00,Issuance,Branch 9,Crop Insurance,Rachel,Marie,Allison,4100,078608,Enviar a suscripcion local
8706,Aprobar solicitud en suscripcion local,2025-03-19 15:33:46.407290+00:00,Issuance,Branch 9,Crop Insurance,Rachel,Marie,Allison,4100,078608,Aprobar solicitud en suscripcion local
8706,Enviar respuesta al area comercial,2025-03-19 17:35:14.952967+00:00,Issuance,Branch 9,Crop Insurance,Rachel,Marie,Allison,4100,078608,Enviar respuesta al area comercial
8706,Declinar por parte del Brocker,2025-03-19 21:42:56.823979+00:00,Issuance,Branch 9,Crop Insurance,Rachel,Marie,Allison,4100,078608,Declinar por parte del Brocker
7901,Visado,2025-02-28 11:50:02.000055+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Visado
7901,Revisión en emisión,2025-02-28 21:18:04.492721+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Revisión en emisión
7901,Devolucion a visado desde emisión,2025-03-01 14:09:41.641635+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Devolucion a visado desde emisión
7901,Visado,2025-03-01 17:00:20.771026+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Visado
7901,Revisión en emisión,2025-03-02 13:22:33.086401+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Revisión en emisión
7901,Control de calidad documental,2025-03-02 22:52:28.510280+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Control de calidad documental
7901,Devolucion a emision de control de calidad,2025-03-04 07:07:58.710331+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Devolucion a emision de control de calidad
7901,Iniciar facturación,2025-03-04 12:42:50.081509+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Iniciar facturación
7901,Generar Factura,2025-03-05 17:17:39.273206+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Generar Factura
7901,Contabilizar Factura,2025-03-05 18:00:05.616623+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Contabilizar Factura
7901,Generar poliza,2025-03-05 19:29:46.870459+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Generar poliza
7901,Enviar factura electronica,2025-03-06 01:31:44.124321+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Enviar factura electronica
7901,Respuesta SRI,2025-03-06 14:59:05.343865+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Respuesta SRI
7901,Enviar poliza electronica,2025-03-07 07:08:44.755543+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Enviar poliza electronica
7901,Firma poliza electronica por parte del cliente,2025-03-07 14:05:45.636604+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Firma poliza electronica por parte del cliente
7901,Finalizar envio poliza y factura al cliente,2025-03-07 14:29:37.394163+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Finalizar envio poliza y factura al cliente
7901,Finalizar proceso de emision,2025-03-08 06:02:49.006972+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Finalizar proceso de emision
7901,Recepcion pago,2025-03-08 19:45:01.983098+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Recepcion pago
7901,Registro de compromiso,2025-03-10 02:40:31.229936+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Registro de compromiso
7901,Enviar a Revisión suscripción,2025-03-11 05:13:55.273636+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Enviar a Revisión suscripción
7901,Validar info enviada,2025-03-11 15:24:20.333085+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Validar info enviada
7901,Revisión en suscripción,2025-03-11 19:02:53.642213+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Revisión en suscripción
7901,Enviar a suscripcion local,2025-03-12 02:34:25.131943+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Enviar a suscripcion local
7901,Aprobar solicitud en suscripcion local,2025-03-12 19:54:44.197430+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Aprobar solicitud en suscripcion local
7901,Enviar respuesta al area comercial,2025-03-12 21:27:08.020372+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Enviar respuesta al area comercial
7901,Rechazar (perdida) por parte del Brocker,2025-03-14 00:45:40.120754+00:00,Renewal,Branch 2,Health Insurance,Johnny,Alice,Manuel,2500,093590,Rechazar (perdida) por parte del Brocker
4606,Ingresar tramite,2025-01-08 06:44:42.769579+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Ingresar tramite
4606,Registrar PO,2025-01-08 08:36:02.755664+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Registrar PO
4606,Enviar a emision,2025-01-08 18:14:51.078484+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Enviar a emision
4606,Revisión en emisión,2025-01-08 19:33:39.784513+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Revisión en emisión
4606,Iniciar facturación,2025-01-09 08:03:05.399215+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Iniciar facturación
4606,Generar Factura,2025-01-09 09:24:04.754361+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Generar Factura
4606,Contabilizar Factura,2025-01-09 11:36:45.839671+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Contabilizar Factura
4606,Generar poliza,2025-01-09 12:47:57.684122+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Generar poliza
4606,Enviar factura electronica,2025-01-10 09:12:07.827090+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Enviar factura electronica
4606,Respuesta SRI,2025-01-11 03:09:49.153748+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Respuesta SRI
4606,Enviar poliza electronica,2025-01-11 22:34:15.871867+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Enviar poliza electronica
4606,Firma poliza electronica por parte del cliente,2025-01-12 15:08:25.143678+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Firma poliza electronica por parte del cliente
4606,Finalizar envio poliza y factura al cliente,2025-01-13 01:23:46.713537+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Finalizar envio poliza y factura al cliente
4606,Finalizar proceso de emision,2025-01-13 04:47:24.604171+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Finalizar proceso de emision
4606,Recepcion pago,2025-01-14 13:37:30.007762+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Recepcion pago
4606,Registro de compromiso,2025-01-14 17:13:30.542445+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Registro de compromiso
4606,Enviar a Revisión suscripción,2025-01-15 23:15:34.007717+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Enviar a Revisión suscripción
4606,Validar info enviada,2025-01-16 00:00:56.131897+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Validar info enviada
4606,Devolver caso a Comercial,2025-01-17 05:24:56.793017+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Devolver caso a Comercial
4606,Enviar a Revisión suscripción,2025-01-18 10:56:20.945581+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Enviar a Revisión suscripción
4606,Validar info enviada,2025-01-18 16:28:46.548397+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Validar info enviada
4606,Devolver caso a Comercial,2025-01-19 08:19:21.949216+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Devolver caso a Comercial
4606,Enviar a Revisión suscripción,2025-01-19 23:53:43.254473+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Enviar a Revisión suscripción
4606,Validar info enviada,2025-01-20 06:12:54.897548+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Validar info enviada
4606,Revisión en suscripción,2025-01-21 03:03:41.787922+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Revisión en suscripción
4606,Realizar devolucion desde suscripcion,2025-01-21 13:41:57.317306+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Realizar devolucion desde suscripcion
4606,Enviar a Revisión suscripción,2025-01-23 11:51:30.373913+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Enviar a Revisión suscripción
4606,Revisión en suscripción,2025-01-23 17:41:58.209837+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Revisión en suscripción
4606,Enviar a suscripcion local,2025-01-24 10:26:35.710896+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Enviar a suscripcion local
4606,Aprobar solicitud en suscripcion local,2025-01-24 17:06:55.449049+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Aprobar solicitud en suscripcion local
4606,Enviar respuesta al area comercial,2025-01-24 20:16:31.764949+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Enviar respuesta al area comercial
4606,Rechazar (perdida) por parte del Brocker,2025-01-25 03:28:36.444558+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Rechazar (perdida) por parte del Brocker
4606,Aprobar solicitud en suscripcion local,2025-01-25 18:50:41.117847+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Aprobar solicitud en suscripcion local
4606,Enviar respuesta al area comercial,2025-01-26 20:37:27.446080+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Enviar respuesta al area comercial
4606,Aceptar (ganado) por parte del Brocker,2025-01-27 04:32:47.773767+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Aceptar (ganado) por parte del Brocker
4606,Visado,2025-01-27 15:14:19.093030+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Visado
4606,Revisión en emisión,2025-01-28 23:19:00.147853+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Revisión en emisión
4606,Devolucion a comercial desde emisión,2025-01-29 11:40:31.864395+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Devolucion a comercial desde emisión
4606,Revisión en emisión,2025-01-29 20:07:15.271377+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Revisión en emisión
4606,Iniciar facturación,2025-01-30 18:25:31.712243+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Iniciar facturación
4606,Generar Factura,2025-02-01 18:21:19.790137+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Generar Factura
4606,Contabilizar Factura,2025-02-03 04:09:00.902512+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Contabilizar Factura
4606,Generar poliza,2025-02-03 07:23:08.273837+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Generar poliza
4606,Enviar factura electronica,2025-02-03 17:58:56.696971+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Enviar factura electronica
4606,Respuesta SRI,2025-02-04 13:06:24.787256+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Respuesta SRI
4606,Enviar poliza electronica,2025-02-05 06:16:21.815684+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Enviar poliza electronica
4606,Firma poliza electronica por parte del cliente,2025-02-05 09:01:07.001235+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Firma poliza electronica por parte del cliente
4606,Finalizar envio poliza y factura al cliente,2025-02-05 14:38:46.419429+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Finalizar envio poliza y factura al cliente
4606,Finalizar proceso de emision,2025-02-05 17:14:03.463060+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Finalizar proceso de emision
4606,Recepcion pago,2025-02-05 21:44:25.255173+00:00,Policy onboarding,Branch 3,Crop Insurance,Jacqueline,Tricia,Tanya,1300,081258,Recepcion pago
8477,Registro de compromiso,2025-01-20 20:21:10.283458+00:00,Issuance,Branch 2,Fire Insurance,Alice,Edmund,Sabrina,5700,060536,Registro de compromiso
8477,Enviar a Revisión suscripción,2025-01-20 23:59:06.285374+00:00,Issuance,Branch 2,Fire Insurance,Alice,Edmund,Sabrina,5700,060536,Enviar a Revisión suscripción
8477,Revisión en suscripción,2025-01-21 18:45:13.640340+00:00,Issuance,Branch 2,Fire Insurance,Alice,Edmund,Sabrina,5700,060536,Revisión en suscripción
8477,Enviar a suscripcion local,2025-01-22 00:23:46.693766+00:00,Issuance,Branch 2,Fire Insurance,Alice,Edmund,Sabrina,5700,060536,Enviar a suscripcion local
8477,Aprobar solicitud en suscripcion local,2025-01-22 10:11:47.037091+00:00,Issuance,Branch 2,Fire Insurance,Alice,Edmund,Sabrina,5700,060536,Aprobar solicitud en suscripcion local
8477,Enviar respuesta al area comercial,2025-01-24 22:54:17.453003+00:00,Issuance,Branch 2,Fire Insurance,Alice,Edmund,Sabrina,5700,060536,Enviar respuesta al area comercial
